,id,name,lat,lon,bikes
263,738cf12a45b36f443d7585aa9d55e3a9,Concord Ave / Bloor St W,43.66189,-79.42679,8
264,1f5bb4fff3139fff3f927f1a4980dc1e,Gothic Ave / Quebec Ave,43.65389,-79.4675,13
265,80b72e233168f3583180edfe5ec6fd01,Via Italia / Mackay Ave,43.676697,-79.445029,11
266,3df6faa6bc73f93a672aa3e3004434f0,Rushton Rd / St Clair Ave W,43.68114,-79.4277,7
267,8ab6f991fa3032ee2a20b1d34d50be01,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,4
268,236729e04a979069b035a3070e608f6e,Gerrard St E / Leslie St,43.669813,-79.3335,1
269,2800c972b83e435cecefcdb95078e435,Marilyn Bell Park Tennis Court,43.633537,-79.437461,22
270,2c32c6a2dbfb666ee51150ce15e1b9a5,The Queensway at South Kingsway,43.63632,-79.47307,13
271,9fa8f250a5b887af9cda8df6931f2eca,Merton St / Mount Pleasant Rd,43.697819,-79.38786,20
272,c9395d274aa197587eb89f34e68e262a,Tyndall Ave / King St W - SMART,43.638426,-79.429142,14
273,a3eb9012fe995bffeef3b7d02cfffbd1,College Park - Yonge St Entrance,43.65988,-79.38279,14
274,7c6f64117f740f5dc9114ebfb26a6247,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,16
275,d1bac3c8125c67909fa2e4a3cdf6b409,Keele St / Annette St,43.66402,-79.46418,9
276,e7384509a60160b8e84403a3247255a5,Keele St / Vine Ave,43.66686,-79.46526,0
277,56ff366ef56862dc34e4df414568d4b0,Howard St / Rose Ave,43.671278,-79.372127,15
278,940aa4a33247df5ea989d1b07e125e5d,Little Norway Park,43.635023,-79.399505,16
279,26edc0f88e4e012ab0d9930c725d5fba,Isabella St / Church St,43.66834,-79.38235,16
280,21cff63a550f456e30a23efb4d8c3caf,University Ave / Armoury St,43.65263,-79.38766,11
281,ef9dfe14fccf2237630ed9002c48fc3b,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,16
282,93727b82ed700768aa9695d49140f6b3,Polson Pier,43.641675,-79.354006,13
283,f84773b4dcedcaea20de2c7e324d8c90,Dentonia Park,43.694341,-79.291416,15
284,3d13e32b7336dbe2c6b2190df3ba8600,Lower Jarvis St / Queens Quay E,43.64422,-79.36927,1
285,009f180cf35ae1285733d98ccf058313,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,8
286,c452eea1e95d474e6f1b7ea545e79d1b,Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,1
287,1fe6812cc638f0e5080113daa9a7d77a,Wright Ave / Sorauren Ave - SMART,43.646677,-79.442741,3
288,b4462a2daef20c76a3ff7c53326f10e4,Ellis Ave / The Queensway,43.63855,-79.46693,9
289,1e83030210b6666f3fe29bade92f1181,High Park - Grenadier Cafe,43.645599,-79.4657123,2
290,c102428e69ec84dd803fd2f51b8cfc83,Winona Dr / Davenport Rd,43.674923,-79.430465,9
291,68185cf4a510f34c7dd396bb2fb7549a,Danforth Ave / Aldridge Ave,43.684758,-79.316767,8
292,deb6cce4318ac072f72c4988efd9dbdf,Dundonald St / Church St,43.66663,-79.38148,16
293,7f15a95a0104437a73d574be76cb4158,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,7
294,263344f0b04caa421826eceaadd15697,Bathurst St/Queens Quay(Billy Bishop Airport),43.635492,-79.398253,24
295,624be8411d63932754479f0b710eaa97,Queens Quay W / Lower Simcoe St,43.63951,-79.383717,10
296,082fdb9cce172f916dde26cc3a543b69,Bremner Blvd / Rees St,43.641529,-79.386741,21
297,26c9984a5ec1ea1e7edb7fafa8d1e6f7,King St W / Crawford St,43.6417852,-79.4131148,20
298,d52672d5cddbb77befa3d5d448fc2534,Yonge St / Dundas Sq,43.655766,-79.3802,6
299,735f71a11ab473f25860d7366582a5fa,St Clair Ave W / Winona Dr,43.680466,-79.432522,7
300,6f5d2f1ea5a0702ceb169480117ac9fd,Bay St / Wellesley St W,43.664088,-79.387095,33
301,9c5267129912b44d3d8c91094256f1e2,Humberside Grounds - SMART,43.65917,-79.46997,11
302,22cedcbf1b4580a7995f4e15843bd2ef,Bloor St E / Huntley St - SMART,43.671535,-79.379173,15
303,ed02403ba3e67b969a9d5e10742b7d5b,Wellington St W / York St,43.646734,-79.38301,14
304,aeeb1fa2ea65f1492a523f0477de71d7,Dalton Rd / Bloor St W,43.6662942,-79.4066433,15
305,a249bee44425dc2b5c2f384a00a59f33,Davenport Rd / Christie St,43.675278,-79.423889,22
306,24de23035684fccb1f588c7161489075,King St W / Jordan St,43.648928,-79.378623,2
307,f622ddb7efda3e9074e12ac16bc7fdd7,George St / King St E,43.6509552,-79.3707,3
308,aa101867125c9cc13920e34d881f86b2,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,22
309,6cdafdc1db0f73b22c3fd462fd984805,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,4
310,1d827726987d707bbcd5562e02416b0e,King St W / Charlotte St,43.645572,-79.39399,12
311,08d867cbed5f08addb01b714700eacf7,Jarvis St / Richmond St E,43.652777,-79.372637,12
312,2d9b09d13ca6695d876ff08853469a24,Symington Ave / Dupont St,43.665538,-79.451263,12
313,c9624aaf955b7fb236dcf2c8443c8fe9,King St E / Jarvis St,43.650325,-79.372287,13
314,2d1d89a437dbc32634ba928744831860,Bay St / Bloor St W (East Side),43.66943,-79.38915,12
315,179e575503c062aa31a47c6f67d492da,Bay St / Bloor St W (West Side),43.669244,-79.3894,5
316,ffc954e6f4228f59169c040483ebcc3a,Wells Hill Ave / St Clair Ave W,43.683351,-79.41562,13
317,41b880ed1fe29761e25d4e3a492b563d,Dundas St E / George St,43.6574766,-79.373446,19
318,c209afb99ac56fcd8f423e9365621ee7,Fleet St / Bathurst St,43.636611,-79.400042,0
319,7f5ae543870ee8917aaa5022234c5e0b,Tecumseth St / Queen St W - SMART,43.646552,-79.406468,0
320,045a7a6b973238dc76bc058e4f33f143,Wellington St W / Bay St,43.647259,-79.379878,15
321,d00c14c6cffc4b0fb30239ec2410232c,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,14
322,9c2e322a9d2bd1035e3f607f96152a98,King St E / Church St,43.65003919999999,-79.3733541,0
323,0f4f8c9f5e6417a981fe793e43984158,Bay St / Albert St,43.653264,-79.382458,27
324,03cb067499bb9bc86cf0c884edb403bc,Wellesley St W / Queen's Park Cres,43.663376,-79.392125,18
325,1630e350724cc062ba0e77e103728eac,Bay St / College St (East Side),43.660439,-79.385525,12
326,76ff77a0c8d2de7ff02ab1ce2b719e22,University Ave / College St (West),43.659226,-79.390213,11
327,2f10b834460965288d419163586f3f89,University Ave / College St (East),43.65995,-79.38964,8
328,8402cda81d70fbc893e5337366df8d58,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682,8
329,d54842ca6cc3a96c8ebbd4101c620e66,Bay St / College St (West Side) - SMART,43.660087,-79.385655,11
330,1ac23b3d20ad003acf2f9b1f8a2f2f0b,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,6
331,b24ec0083f9a6261ba6212d69cd28f2c,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,2
332,50d8ed93a01d05c04298300fe52b5ac7,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,13
333,f897c08ea341fc832b7ca756cb0982ae,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,19
334,0ebd7e4e7c35126cda830c1c67bb3241,St Clarens Ave / Shirley St,43.6486599,-79.4376413,3
335,b8cb26c3827d563e60826e8d8ddb8865,Lisgar Park,43.6423847,-79.4240277,21
336,f926e2b4fe4ff841a24b2ac4962e62bd,Bartlett Parkette,43.6702236,-79.4360232,11
337,791f66f190e1848c7eeeaf8b937e304f,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,19
338,068f5330e49bd7236864c7cbf904813f,Walnut Ave / Queen St W,43.645469,-79.411084,8
339,36c244827ed3bd3ee314ab1d2781db2a,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,18
340,91b75f5884eca61cded2a3da80a6dc2b,Palmerston Ave / Dundas St W,43.651603,-79.408346,16
341,e6151e077a7d8141f6ae96e6223d12e9,541 Huron St - SMART,43.670206,-79.402643,18
342,03b565f085260e768988cd216fbeeef4,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,13
343,34a94fc072487f4615b041d2b7a6c659,Baldwin St / Henry St,43.6560758,-79.393259,4
344,2b2e280f715656fb630b59ec9a6d1e0c,Orde St / McCaul St,43.6580442,-79.3927404,13
345,026bf7c2104a659ef0392f1c22bc6e17,Ross St / Cecil St - SMART,43.6568254,-79.3966159,14
346,b7461d8effda846e2f78dfbee059c433,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,2
347,f1bad47f1bca16159267c0ad3e50fb1a,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,11
348,4d9f7ef78ba9859e04d259c1567d1d61,Windsor St / Newcastle St,43.6171635,-79.4971065,26
349,1d5a56319adf364532940f86be71ce4b,Royal York Rd / Mimico Ave,43.612063,-79.496573,12
350,0deaf45500eb93eeacff86adaafeb180,Berry Rd / Bell Manor Dr,43.63732,-79.489083,10
351,4e5712234feb60f46fff461ab136e147,Humber College,43.5961692,-79.5160575,26
352,8b49ce875b451df6dbe4fb4667acb3bd,Amos Waites Park,43.613606,-79.4883535,23
353,d9d0c97c8f65e3fb4ebcd464a11f5522,Priscilla  Ave / Dundas St W,43.664665,-79.489385,13
354,27b5be1cbbce21764b224e820c7f888c,Durie St / Dundas St W,43.665523,-79.484892,8
355,600672c7f313e01de8bab00cbee9e7f4,St Clair Ave W / Castleton Ave,43.668496,-79.485426,5
356,50dc0fcbc5a62a2cc676ada21ede905c,Weston Lions Park,43.698841,-79.519472,21
357,6d6c301acbd12264042475dfd0e0e1e3,Annette St / Jane St,43.658574,-79.487246,6
358,1e5bc0c0a2797265956ee948d6dcd49d,Jameson Ave / Queen St W,43.63985,-79.43703,10
359,e933ad7ff4aae2c390d9f79c1043d657,Carlaw Ave / Dundas St E,43.665076,-79.341509,5
360,c1704a7eebf0bff8016166d14fe130bd,Toronto Inukshuk Park,43.6323994,-79.40978179999999,8
361,5bed66406f7431f8d4d8542d107225ea,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,8
362,124ed44b13876f8019e356d76ba645ee,Swansea Community Centre,43.6438036,-79.4770327,11
363,12481528bb8d296c8bc4014306f36afd,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,11
364,5282337e262f025cee74afaf2659b223,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,9
365,125e730a6da5714af8567ae352485337,The Queensway / High St,43.630874,-79.482407,6
366,0b153cb4fe7873b109e3068cf99dbf74,Symington Ave / Davenport Rd,43.6704403,-79.45328549999999,3
367,fb3867774f8ac943a838fb13a41bd1b6,Front St E / Bayview Avenue,43.6535,-79.354068,15
368,8c4531a1d91e5583aff9759a5aedb46d,Oak St / Sumach St,43.6617908,-79.361515,22
369,52028e6990a88dcf0aacffe1fbd5bf92,The Esplanade / Hahn Pl,43.649709,-79.364184,7
370,4bb6659976fc4aaf5a141c488a405a00,439 Sherbourne St,43.666051,-79.374161,23
371,f04359bb2878aa6d672474276e5017e4,Glebe Rd W / Yonge St,43.7005976,-79.397345,17
372,9447917367c25ac832d404c1a4696615,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,13
373,0b85c7861c4c48a4cd4fe140c913da57,Alvin Ave / St Clair Ave E,43.68871,-79.39264,19
374,f0ef11b3bf1f1a2ab5d7a556fde038f6,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,16
375,e228eced48bdb1f81b6b38456fdcad39,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,23
376,71bf1ff10731929ec44b9dcce72edba6,Sentinel Rd / Finch Corridor Trail,43.7641485,-79.5012809,25
377,6a4d3e7625cc41d49674986b994fc5e1,Finch West Subway Station,43.76521,-79.491281,19
378,bf413030081fe6f86c21b6412f4e4e1a,Dufferin St / Finch Corridor Trail,43.7724019,-79.4675395,13
379,cfcbfa258711beff217aa9d929a3a3ea,G Ross Lord Park,43.7781116,-79.467963,14
380,7a86196b811f1b13212052f5cd37e692,Elwood Blvd / Avenue Rd,43.707049,-79.40966,22
381,2c429e9e841e213f875d2116cfab30e9,Roehampton Ave / Bayview Ave,43.711751,-79.378615,21
382,482006b8f83e7802372448cd4dbd463d,Teddington Park Ave,43.732975,-79.40401,14
383,b3ac9ac4dba9aff36e24ba60b6171308,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,18
384,7978548b201c5c5ab2421bc2906bc446,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,18
385,65aefd1c1484ebd15a7827285971734e,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,7
386,14971ec1c8aa07165b67710a2afb84c2,Queen St W / John St,43.650077,-79.391291,12
387,812af6af42e905fac0cafcf05146f3ba,Fairmount Park,43.6765897,-79.3163022,10
388,165388972f43146138b4f5180eead75a,Richmond St W / York St,43.650745,-79.383633,7
389,3b0ffacf6f626924fb61b0d6d578561a,Sunnybrook Park,43.720233,-79.362092,20
390,3dccd3e0582902632ace3ada9481abb0,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,7
391,cca065ea85fe108c99c68759adf859ee,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,13
392,78a43fc13829a61f8db0c57c96572266,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,12
393,e4d76b13daa3859403326b474684159d,Marie Curtis Park,43.5880774,-79.5432067,6
394,4a491c94c9b46d3b7927b72a3bad0ab6,Guildwood GO Station (South),43.754978,-79.1971289,8
395,0c49d15e80cceca5feb5a2bc84ddc2f5,Chorley Park - SMART,43.6856,-79.3718,19
396,937a6d6b325ab59d5e0047f4b8eeb0ac,Cherry Beach,43.637764,-79.345359,32
397,30c56fdec4d36ab0124297d6f0101490,Spadina Ave / Harbord St - SMART,43.6629228,-79.4018451,16
398,4a1203492305451d3154777c392532f3,Ursula Franklin St / St. George St - SMART,43.660296,-79.397107,12
399,07c0bbd2b5c108bacb3a32250af2a076,Rouge Hill GO Station,43.7805505,-79.1301203,23
400,a70fe5dd2fa91d6c13d66b5415e9740e,Colonel Danforth Park,43.7777114,-79.1659711,12
401,254006acb0d0299f535d3723f656ae67,Morningside Park (Highland Creek Trail),43.779353,-79.193023,17
402,93699b431ac46c9e98b3b1c74cda8e95,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,4
403,a3860ef7a1996bfe83863f7086adb77b,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,13
404,8bd81a9fcb43f04a9b8f80996312e61e,Twelfth St / Thirteenth St,43.6002896,-79.5108692,0
405,ae8f902126cc9ad8f145c66ac996501b,Florence Gell Park,43.6615467,-79.498398,6
406,c5db2e6382e20bec3e404aaf7ea89ccb,Wallace Ave / Pauline Ave,43.6632257,-79.4397052,12
407,d747893c66003f215b8502161eb40f5e,Kingston Rd / Beech Ave,43.680095,-79.291714,8
408,0153756b9e136b96e730aaa2f048227f,Victoria Park Ave / Danforth Ave,43.691468,-79.288619,9
409,ded51d399ed59c94c0a464202fc09fe0,Union Station,43.645609,-79.380386,15
410,b5012608da25a66be2fe79465186ff62,Hayter St / La Plante Ave,43.6591666666667,-79.3855555555556,21
411,033dd75f330fec10400341177c68036e,Seaton St / Dundas St E - SMART,43.658777,-79.369596,20
412,080c6cc1f827d976fd75f9ccf53db95c,Lundy Ave / Étienne Brûlé Park,43.6625395,-79.5030161,12
413,5f02574f10f8ec2871df512546cf6f65,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,9
414,3e8872d5357f08ebd702863ab04e913e,Torresdale Ave / Antibes Dr,43.77953,-79.45233,2
415,126121fbcccd20a50c8bd94206c7d81b,Esther Shiner Stadium,43.7774374,-79.4447096,8
416,a2e02c044b1d003adb0993f8da78ee58,St. George St / Hoskin Ave,43.6637403,-79.39806449999999,10
417,70222e00b684e247dd3f982cfb268e2e,Fleming Cres / Bayview Ave,43.707045,-79.375437,4
418,af8ef901117705bf69e591e81d28a15f,King St E / Victoria St,43.6495789,-79.3762096,5
419,9ee0fa9e2c3afc338a74a6b49af02e41,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,10
420,bcf5ea04f184984e5cbd8571527636ff,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,1
421,9c10c5f861261da626f9707ada4e8e04,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,15
422,48a626ef3a6cfbbccdaea283ce5901c6,Runnymede Rd / Annette St,43.6596299,-79.4799176,2
423,57f2fc67a917b973ca7f31a994e0c63a,Salem Ave / Bloor St W,43.6608333,-79.43166666666667,8
424,8ef3bc5ab6805d2c5411023f4318d778,Dufferin St / Bloor St W,43.66083333333333,-79.43583333333333,11
425,407c8fc47ef8f822af020375a4f7dc79,Davisville Ave / Pailton Cres,43.69933,-79.39199,12
426,3afcafcea065abef8dd2beafcb78c7bd,High Park Ave / Dundas St W,43.6653032,-79.4701178,9
427,e6588e3838b256ab32f9b7db54be5a66,Judson St / Royal York Rd,43.6162721,-79.4990363,17
428,b29cba584424066f83f374b2c3fe1780,Wilket Creek Park,43.720645,-79.355474,22
429,87722dd793400f7a61a96a59b9133e4f,Annette St / Dundas St W,43.6641174,-79.4588522,7
430,d6d49f7d4ddb2cd466938a1b424c1412,Noble St / Queen St W,43.6424558,-79.4296346,11
431,51987cd2ab0d05eeb2f79bcb596e348b,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,19
432,b20ef84c05107095581cdd50b2bb4a2c,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,10
433,c4a01864ecb66e9b1ee3023d3205a281,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681,11
434,3c7236f4a281b569b57f40c0bf29c4ca,University of Toronto Scarborough,43.7842419,-79.1849889,15
435,df0ee6e75eb32441818a11d990fa844a,190 Queens Quay E,43.6451308,-79.36536439999999,2
436,85057ad3c01264f6156b498b79127be3,324 Cherry St,43.6482995,-79.3552533,16
437,9703f67f16a349591949e76da3714b61,Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999,9
438,7dca1895f7959f80ebcfda3226669c97,Walton St / Elizabeth St - SMART,43.657838,-79.38631,18
439,b1685246ce6cfe5b9d621a1991c3cedb,Waterfront Trail (Rouge Hill),43.778015,-79.131911,14
440,c0538b0581a59e1e7321a382b5ab17ab,St Clair Ave W / Gunns Rd,43.672079,-79.470171,20
441,052763ac927bce9197aa6381f508576f,Pape Ave / Gamble Ave,43.690237,-79.350119,4
442,0faf9e7c7d5403b8f7dc7574fa6d0c6e,Roehampton Ave / Mount Pleasant Rd,43.70942,-79.39139,9
443,f3aa2a6bb24e5012b030c6810cf39964,Church St / Bloor St E,43.671389,-79.382919,12
444,6fcf6974fe1a08b20ab7f70d70da6cb0,200 Bloor St E,43.671561,-79.38117,21
445,9aa46dbe18122201a50183e5602a7c9e,Bloor St W / Balmuto St,43.669903,-79.387802,9
446,fb2618cee3456166ccc52c3ceeae13c6,Moore Park,43.693256,-79.383238,13
447,e473bffc39f79fdd42e27583ccbe0709,Bloor St W / Pacific Ave,43.65412449999999,-79.4636388,6
448,3d71c9ff5bcbaad794a49115e11786e3,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243,11
449,fea3f9dfbcc18225728f10913c5d3d5b,Bloor St W / Brock Ave,43.6589882,-79.438715,8
450,f3a880cb5277285662d2d68f5523488d,Davenport Rd / Dovercourt Rd - SMART,43.6741219,-79.4352208,7
451,844d02b2b7dfdabf7bd044c3edf050d5,1 Market St - SMART,43.6469928,-79.3706665,3
452,3d38244751d3c44617f0066466a3bc7d,Brick Works,43.683884,-79.36647,6
453,ff06d212a977a2d3ebb441f4b690b852,University Ave / Gerrard St W (WEST) - SMART,43.6578449,-79.3899265,15
454,2b4c28b78247a24037bcff2ad8fcc605,University Ave / King St W - SMART,43.6477785,-79.3847928,1
455,9d7e8386839f9d834777d1cf0a8482c1,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,16
456,10722d0c5054c529a0d71f9eb2c89f92,Summerhill Subway Station,43.681944,-79.390556,9
457,aec7195bb028b992ab8536f51c7d37f8,Niagara St / Richmond St W,43.64534,-79.409597,5
458,b1c628d5509021c582f104bc3089e514,Beaty Ave / Queen St W,43.6393107,-79.4408141,5
459,f889b35bb8077eaa77f35bed4d524e89,Blantyre Park,43.68306889999999,-79.279682,18
460,7e8db6cca9980f9b6daf293197f25fc4,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,1
461,34ec939e3772ab6f8f9be4ae0c98f3a2,Donlands Subway Station,43.681114,-79.3373885,13
462,1cc9575bb686fa4a3eb7f4afbdea5073,Lynn Williams St / East Liberty St - SMART,43.638925,-79.4168659,4
463,cf43a77e34066db8b926a42b49814963,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,3
464,cba34e4c09c97a6336b871002f6ffb41,Victoria St / Queen St E,43.652822,-79.378208,10
465,48f8a355073b35f8720761c96f77d86b,285 Victoria St,43.656633,-79.379625,13
466,c147f315755b1b1e79467fab3aaf3cb4,Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.286864,8
467,199a939521be6324c802d8d50ebeb4a8,Kilgour Rd / Rumsey Rd,43.718039,-79.371914,12
468,04cadbe0f9b27f89f5fa6f6dbdea0883,Bay St / Scollard St,43.672152,-79.39018,10
469,be90e51f9b29e31ae1d40a8dea028dcf,Weston Rd / St Clair Ave W - SMART,43.673019,-79.467994,2
470,4704fb679220b3879edfa3a853d55fbd,Sunnybrook Health Centre - L Wing,43.72268,-79.37644,7
471,8e40f60a48a909297b4114be18956d5c,Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647,18
472,2ad52acd0c231c654b488e03060224f2,Yonge St / St Clair Ave,43.68850459999999,-79.3940052,18
473,1a0670e4e55fe4259c105c6803651334,Spadina Ave / Blue Jays Way,43.641705,-79.393295,23
474,9d145fd59618d68dab06dba1c8900fe9,Bloor St W / Riverside Dr,43.647663,-79.487583,15
475,ea3315c38d0d6b79d5e38457850a1cfc,Sunnybrook Health Centre - S Wing,43.720998,-79.377456,3
476,9e3c071c1a1b47ea05a20fa713416614,Yonge St / Woburn Ave - SMART,43.72814640000001,-79.4032194,11
477,238f97722fa9fb7a59373178433ee0bb,Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,13
478,bac1dcd28fcdff0438987edfef742154,Queen St W / Dovercourt Rd,43.6438602,-79.4227573,3
479,b5473ba8329a31e18dfbc5067cf61369,King's Mill Park,43.64920406876699,-79.49336334201408,0
480,ac69c04aecded671ae0de9f0ab51873b,University Ave / Richmond St W,43.6503935,-79.3860211,20
481,2a56ebfe680276d40a591ef322457f70,135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999,6
482,fc6389e5eba6c99ed3c0185b65c9cb5c,406 Oakwood Ave,43.68827060022711,-79.43937767081853,9
483,3681db49ef2d337bfb035ab1ac33e2c2,Granby St / Church St - SMART,43.6614605,-79.37894570000002,19
484,d10b85cd917407519f2491252a022a01,Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287,10
485,2cf04264d349d318f68193444d9c5ad0,Yonge St / Lawrence Ave E,43.7254665,-79.40115449999999,19
486,b63112d639d75af6c2e5481df147cf77,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,25
487,8e1aceb253c43b2648c7a7bc41ae1023,Hanna Ave / Liberty St,43.63840090000001,-79.4197107,11
488,7398115d8ae10074445ef787822317dd,Lower Don River Trail and Taylor Creek Trail,43.7027268,-79.33368089999999,5
489,3941abb3cf0f4b0fed316e0a2ed7452f,St Columba Pl / St Clair Ave E,43.70567,-79.310554,12
490,9eb5acc897b27515ad12ee8fade63062,Strachan Ave / Princes' Blvd,43.635,-79.4088888888889,0
491,8b5819a5a6fb1ea79521a607ebb0a5ab,King St E / River St,43.656784782853144,-79.35627385059036,4
492,bc0aa12455a97e86cf1be415300027db,Yonge St / Golfdale Rd,43.732016,-79.403637,14
493,3c82caf01f887871b4e27b9e9616cf77,909 Yonge St,43.67515255542865,-79.38849615969643,10
494,685abb6b7df0fc0b474505ef5e2663fe,640 Bloor Street E,43.67468857448634,-79.36701962396272,16
495,2fe7046cdd8cc701a2240f52b9e8555f,York University (Glendon Campus) - SMART,43.727365488246306,-79.3814254607724,11
496,37b4b6822fe05d33d64c2a174a23a4ee,1303 Yonge St - SMART,43.6846177,-79.39245919999999,15
497,db63343ae1e174637ed6eba3912c4440,York University Station (South) - SMART,43.77345,-79.5002,16
498,ef56a1cd06ce475b3420570afbced3fa,Woodbine Subway Station,43.686442,-79.313404,13
499,e5f767772c705d8231b6b198de4aa458,Spadina Ave / Sussex Ave - SMART,43.66402799999999,-79.40297869999999,29
500,fc7fa6476f3fce587eeb9e2200faa005,Simcoe St / Queen St W,43.65049,-79.3873,21
501,a93e2f7df07b08d45c3ae0a1502c184c,Bathurst St / Front St W,43.64134790000001,-79.4013882,3
502,ca19ceffb308e52cc30e908f7dd57475,Bay St / Harbour St (East),43.64215,-79.377,1
503,b64e9d0701f0c67b654468e6bfdba32a,East Liberty St / Western Battery Rd,43.6392777,-79.4115736,2
504,5e955f1219b3ebaf906b808073da5e1e,King St W / Brant St,43.645102,-79.39744979999999,8
505,3a6af188aaae40c51d6ec8d22cd104d2,Bloor St W / Gladstone Ave - SMART,43.6602021,-79.4342726,9
506,479d21ebdac47eb8e30a209268e0bebe,High Park Blvd / Parkside Dr,43.644887,-79.45641169999999,8
507,9be84ceedbc228a38abe565a95d0d0ab,20 Eaton Ave,43.680012,-79.34403250000001,6
508,3ffc414d28a17036998674a120f66c6f,Fort York Blvd / Garrison Rd,43.637381,-79.406112,2
509,32444ff0455dc908ae997a28379ebe7d,Housey St / Dan Leckie Way,43.63811,-79.397877,23
510,bf59891d338ebdd311b6d839cdde77b8,1525 Dundas St W,43.64957,-79.432446,4
511,32b49dd6da901eac98ec2028f4447d71,85 Lee Ave,43.6700692,-79.2971326,18
512,a5836251279be7a7699855d904f4ddf0,Mutual St / Shuter St (Arena Gardens),43.6559476,-79.37558829999999,11
513,010507feed5b8d87c40cd95933ed5654,Queen St E / Joseph Duggan Rd,43.6677628,-79.30811709999999,4
514,941a4749a64f58b21da983a2c679ee40,Heyworth Cres / Kingston Rd,43.6750806,-79.3068697,12
515,d9103bade315662e56fbbc902b342ee6,St Clair Ave W / Caledonia Rd,43.6754247,-79.4547813,3
516,e7c767f3a1e8dcb9a41229a68b69eaad,Wellington St W / Stafford St,43.6409957,-79.40966630000001,13
517,a7060ce11ef209bd9f6905ab5bd50a34,111 Broadview Ave,43.6593483,-79.34993659999999,17
518,947c5660ee75d790b7db219013ea64e7,Christie St / Dupont St,43.67168,-79.421192,11
519,b59204ea6e3eaa8ade44469b0cd3703e,Richmond St E / Jarvis St Green P,43.652634,-79.374222,0
520,893f13f8835cc86bd1bc0e16de10e92d,Bathurst St / Dundas St W,43.6519501,-79.4060978,17
521,b01afd080bfe7a9ae061756b868ef9f0,Oak St / Sackville St,43.6613642,-79.3641171,19
522,4c1ee1ccabcd1c9eaca449e5b3bbbb6f,24 Mountjoy Ave,43.6808774,-79.3304491,6
523,d2505c265a6e749d5d2be70c140f029d,Colgate Ave / Carlaw Ave,43.6623658,-79.3413344,5
524,a2f8dc99e24a4f75d8d8f3f98efbc535,Felstead Ave/Gillard Ave (Monarch Park),43.6791345,-79.3263159,21
525,290fef611ea995910eb2d8e6dee93350,Lower Jarvis St / The Esplanade,43.6478206,-79.3704721,3
